price,quantity,age,tenure_months,category_encoded,region_encoded,gender_encoded,year,month,quarter,day_of_week,day_of_month,is_weekend,is_month_end,is_month_start,is_holiday_season,is_summer,is_spring,customer_total_purchases,customer_avg_quantity,customer_total_spent,customer_avg_spent,product_popularity,product_avg_price,product_total_sales,region_avg_sales,region_total_sales,price_vs_avg,discount_indicator,segment_avg_sales,customer_rolling_avg_3,customer_rolling_avg_7,total_value
50,2,30,54,2,3,0,2020,1,1,2,8,0,0,0,1,0,0,3,2.6666666666666665,18100,6033.333333333333,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,100.0,100.0,100
45000,2,59,11,0,3,0,2022,10,4,4,28,0,1,0,0,0,0,2,1.5,102000,51000.0,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,58106.99348645869,90000.0,90000.0,90000
12000,4,54,39,0,1,0,2022,11,4,1,29,0,1,0,0,0,0,4,3.5,188800,47200.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58039.03816199377,62766.666666666664,47200.0,48000
12000,4,48,47,1,2,1,2022,1,1,3,13,0,0,0,1,0,0,8,3.375,253250,31656.25,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58039.03816199377,39000.0,32250.0,48000
3000,5,50,25,0,3,0,2020,5,2,6,3,1,0,1,0,0,1,3,3.0,155100,51700.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,15000.0,15000.0,15000
12000,5,42,26,0,1,0,2020,9,3,0,28,0,1,0,0,0,0,6,3.1666666666666665,474000,79000.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,57205.288270377736,120000.0,120000.0,60000
25000,1,34,54,0,0,0,2023,1,1,3,12,0,0,0,1,0,0,5,2.6,192050,38410.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,53333.333333333336,38410.0,25000
12000,2,56,41,0,3,0,2023,3,1,4,10,0,0,0,0,0,1,4,2.5,48300,12075.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58106.99348645869,16033.333333333334,16033.333333333334,24000
8000,1,31,22,1,2,1,2020,9,3,0,28,0,1,0,0,0,0,6,3.0,263200,43866.666666666664,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,57205.288270377736,39000.0,39000.0,8000
12000,1,29,46,1,3,1,2020,3,1,6,29,1,1,0,0,0,1,2,2.0,48000,24000.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58106.99348645869,12000.0,12000.0,12000
3000,3,35,44,0,2,0,2020,8,3,3,27,0,1,0,0,1,0,3,3.0,139000,46333.333333333336,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,39500.0,39500.0,9000
3000,1,42,20,0,3,1,2023,8,3,6,13,1,0,0,0,1,0,4,3.0,213500,53375.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,71000.0,71000.0,3000
15000,4,59,24,0,3,0,2023,2,1,5,11,1,0,0,0,0,0,4,3.0,162500,40625.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,57205.288270377736,54000.0,54000.0,60000
45000,3,49,12,0,0,1,2023,1,1,0,16,0,0,0,1,0,0,6,3.1666666666666665,304300,50716.666666666664,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,58039.03816199377,87666.66666666667,50716.666666666664,135000
8000,4,37,14,1,1,0,2022,4,2,5,23,1,0,0,0,0,1,7,3.0,568300,81185.71428571429,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58106.99348645869,191000.0,191000.0,32000
12000,5,49,31,0,0,0,2020,8,3,6,23,1,0,0,0,1,0,4,3.5,217000,54250.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,60000.0,60000.0,60000
45000,2,20,14,0,2,0,2023,8,3,0,21,0,0,0,0,1,0,5,2.0,338100,67620.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,58106.99348645869,66000.0,67620.0,90000
50,5,35,17,2,1,0,2021,11,4,4,26,0,1,0,0,0,0,6,3.6666666666666665,483650,80608.33333333333,831,50.0,121850,59363.15510852303,112137000,1.0,0,58106.99348645869,75216.66666666667,108912.5,250
45000,2,33,29,0,2,1,2022,5,2,5,7,1,0,0,0,0,1,4,3.0,321000,80250.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,57205.288270377736,63000.0,63000.0,90000
12000,1,35,35,0,0,1,2023,11,4,6,5,1,0,1,0,0,0,5,3.2,417400,83480.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,74133.33333333333,83480.0,12000
3000,1,55,22,0,3,1,2023,11,4,3,9,0,0,0,0,0,0,4,2.5,84000,21000.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,8000.0,21000.0,3000
25000,4,39,39,0,0,1,2022,3,1,4,4,0,0,1,0,0,1,5,3.6,410000,82000.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58106.99348645869,155000.0,155000.0,100000
25000,3,29,24,0,1,1,2022,1,1,1,18,0,0,0,1,0,0,7,3.2857142857142856,225300,32185.714285714286,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,61000.0,61000.0,75000
50,5,18,9,2,1,0,2020,11,4,2,4,0,0,1,0,0,0,6,2.8333333333333335,280350,46725.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,57205.288270377736,8125.0,8125.0,250
100,1,32,48,2,1,0,2023,7,3,2,19,0,0,0,0,1,0,5,2.4,90500,18100.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58106.99348645869,30050.0,30050.0,100
50,2,41,58,2,3,1,2023,11,4,3,16,0,0,0,0,0,0,6,2.5,180300,30050.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,8100.0,28860.0,100
12000,2,35,7,1,0,1,2020,9,3,2,9,0,0,0,0,0,0,3,3.6666666666666665,124500,41500.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,24000.0,24000.0,24000
8000,3,63,16,1,3,1,2022,3,1,6,20,1,0,0,0,0,1,5,3.0,197200,39440.0,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,57205.288270377736,35666.666666666664,26800.0,24000
50,4,22,12,2,0,0,2020,8,3,4,7,0,0,0,0,1,0,4,3.5,520200,130050.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,200.0,200.0,200
50,2,23,45,2,2,0,2022,2,1,3,10,0,0,0,0,0,0,4,3.0,333100,83275.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,105050.0,105050.0,100
100,3,40,42,2,1,0,2020,12,4,1,1,0,0,1,1,0,0,6,3.5,303950,50658.333333333336,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,1650.0,1650.0,300
3000,5,41,23,0,3,0,2021,12,4,0,13,0,0,0,1,0,0,6,2.5,135150,22525.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58106.99348645869,7525.0,7525.0,15000
50,1,61,7,2,3,0,2021,4,2,0,12,0,0,0,0,0,1,5,2.8,415300,83060.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,78350.0,78350.0,50
15000,4,27,9,0,2,1,2023,4,2,5,29,1,1,0,0,0,1,6,2.8333333333333335,277000,46166.666666666664,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,54000.0,54000.0,60000
100,1,59,21,2,2,0,2023,5,2,5,13,1,0,0,0,0,1,3,2.0,140400,46800.0,790,100.0,241800,58093.500252908445,114850850,1.0,0,58039.03816199377,46800.0,46800.0,100
8000,4,28,4,1,2,0,2021,8,3,1,17,0,0,0,0,1,0,7,3.5714285714285716,629000,89857.14285714286,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,128500.0,128500.0,32000
12000,4,56,3,1,2,1,2022,11,4,6,27,1,1,0,0,0,0,2,3.0,72000,36000.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,48000.0,48000.0,48000
45000,3,35,47,0,2,0,2020,11,4,2,25,0,0,0,0,0,0,3,3.0,260100,86700.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,57205.288270377736,86700.0,86700.0,135000
100,5,51,6,2,0,0,2022,7,3,0,25,0,0,0,0,1,0,4,3.25,96550,24137.5,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,32166.666666666668,32166.666666666668,500
25000,2,38,24,0,3,0,2022,2,1,4,4,0,0,1,0,0,0,8,3.0,755300,94412.5,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58039.03816199377,108333.33333333333,87800.0,50000
12000,2,53,13,1,2,0,2023,5,2,1,2,0,0,1,0,0,1,4,1.75,118100,29525.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,57205.288270377736,39333.333333333336,29525.0,24000
25000,1,18,39,0,3,0,2020,2,1,0,3,0,0,1,0,0,0,5,3.0,407000,81400.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58106.99348645869,25000.0,25000.0,25000
8000,3,55,15,1,0,0,2021,10,4,4,22,0,0,0,0,0,0,5,3.8,514400,102880.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,82000.0,82000.0,24000
25000,1,42,10,0,3,1,2022,5,2,5,14,1,0,0,0,0,1,5,3.2,306250,61250.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58106.99348645869,86000.0,76500.0,25000
8000,3,62,26,1,0,1,2020,7,3,5,18,1,0,0,0,1,0,5,2.6,315000,63000.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58039.03816199377,18000.0,18000.0,24000
15000,2,33,25,0,2,1,2021,11,4,0,22,0,0,0,0,0,0,7,3.4285714285714284,350500,50071.42857142857,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,42000.0,42000.0,30000
50,3,58,5,2,1,1,2023,7,3,3,6,0,0,0,0,1,0,6,2.6666666666666665,60600,10100.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,58039.03816199377,20083.333333333332,10100.0,150
100,3,32,28,2,0,0,2021,5,2,0,31,0,1,0,0,0,1,4,3.5,328600,82150.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58106.99348645869,24150.0,24150.0,300
3000,4,18,35,0,2,1,2021,12,4,4,31,0,1,0,1,0,0,4,2.75,12450,3112.5,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58106.99348645869,6025.0,6025.0,12000
50,5,24,44,2,2,0,2020,9,3,3,10,0,0,0,0,0,0,2,4.0,9250,4625.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,57205.288270377736,250.0,250.0,250
15000,5,31,22,0,0,0,2021,7,3,1,20,0,0,0,0,1,0,6,3.3333333333333335,766000,127666.66666666667,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58106.99348645869,87000.0,87000.0,75000
25000,4,62,50,0,0,0,2022,2,1,5,19,1,0,0,0,0,0,7,2.7142857142857144,262550,37507.142857142855,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,63466.666666666664,63466.666666666664,100000
50,1,26,12,2,3,1,2020,7,3,4,31,0,1,0,0,1,0,4,2.25,24250,6062.5,831,50.0,121850,57156.431113370614,112426700,1.0,0,57205.288270377736,50.0,50.0,50
25000,4,34,35,0,1,0,2021,8,3,2,11,0,0,0,0,1,0,3,2.6666666666666665,124000,41333.333333333336,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,100000.0,100000.0,100000
12000,3,51,16,0,1,1,2023,8,3,2,16,0,0,0,0,1,0,8,2.875,654000,81750.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58039.03816199377,37000.0,91714.28571428571,36000
3000,2,21,19,0,2,1,2021,1,1,1,26,0,1,0,1,0,0,5,2.6,168500,33700.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,11000.0,11000.0,6000
100,2,25,55,2,3,1,2022,9,3,3,29,0,1,0,0,0,0,6,3.5,486200,81033.33333333333,790,100.0,241800,57156.431113370614,112426700,1.0,0,58039.03816199377,120733.33333333333,120733.33333333333,200
15000,4,61,6,0,0,0,2020,4,2,6,12,1,0,0,0,0,1,7,3.5714285714285716,605300,86471.42857142857,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,60000.0,60000.0,60000
100,3,48,49,2,2,0,2020,3,1,0,2,0,0,1,0,0,1,7,3.4285714285714284,327850,46835.71428571428,790,100.0,241800,58093.500252908445,114850850,1.0,0,57205.288270377736,300.0,300.0,300
3000,5,43,21,0,3,0,2021,2,1,6,7,1,0,0,0,0,0,7,3.857142857142857,164750,23535.714285714286,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58106.99348645869,46733.333333333336,28110.0,15000
15000,2,38,36,0,0,0,2020,5,2,2,20,0,0,0,0,0,1,6,2.5,102200,17033.333333333332,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58106.99348645869,14066.666666666666,14066.666666666666,30000
8000,5,41,25,1,2,1,2020,9,3,2,9,0,0,0,0,0,0,4,3.5,139150,34787.5,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,40000.0,40000.0,40000
100,3,34,43,2,2,1,2022,8,3,4,5,0,0,1,0,1,0,7,3.4285714285714284,404500,57785.71428571428,790,100.0,241800,58093.500252908445,114850850,1.0,0,58039.03816199377,45166.666666666664,39875.0,300
15000,1,33,7,0,2,1,2020,12,4,1,15,0,0,0,1,0,0,7,4.0,738300,105471.42857142857,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,15000.0,15000.0,15000
12000,1,62,53,0,0,0,2022,8,3,2,10,0,0,0,0,1,0,6,3.5,465000,77500.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58039.03816199377,54000.0,77500.0,12000
12000,4,31,16,0,0,1,2023,1,1,0,16,0,0,0,1,0,0,5,3.4,308000,61600.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,40000.0,61600.0,48000
50,5,47,32,2,3,1,2021,4,2,6,11,1,0,0,0,0,1,6,2.5,198450,33075.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,24416.666666666668,49562.5,250
15000,1,20,56,0,1,1,2022,8,3,6,14,1,0,0,0,1,0,3,3.6666666666666665,425000,141666.66666666666,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58106.99348645869,37500.0,37500.0,15000
50,3,27,31,2,2,0,2023,5,2,1,30,0,1,0,0,0,1,4,3.75,57650,14412.5,831,50.0,121850,58093.500252908445,114850850,1.0,0,57205.288270377736,4216.666666666667,14412.5,150
3000,3,21,53,0,1,0,2022,7,3,4,29,0,1,0,0,1,0,7,3.0,224150,32021.428571428572,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,48000.0,37333.333333333336,9000
100,2,31,6,2,1,1,2023,2,1,1,21,0,0,0,0,0,0,4,2.5,146600,36650.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,3100.0,3100.0,200
25000,4,63,19,0,1,0,2020,9,3,4,4,0,0,1,0,0,0,6,2.8333333333333335,251550,41925.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,100000.0,100000.0,100000
12000,3,63,28,1,3,0,2022,6,2,6,12,1,0,0,0,1,0,5,3.2,37150,7430.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58039.03816199377,12233.333333333334,9250.0,36000
15000,4,62,12,0,3,1,2021,9,3,5,11,1,0,0,0,0,0,5,2.0,105200,21040.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,57205.288270377736,37500.0,37500.0,60000
3000,2,62,44,0,0,0,2020,2,1,4,7,0,0,0,0,0,0,4,2.25,185000,46250.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,57205.288270377736,6000.0,6000.0,6000
15000,5,23,53,0,0,1,2023,8,3,2,9,0,0,0,0,1,0,3,3.0,121000,40333.333333333336,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58106.99348645869,40333.333333333336,40333.333333333336,75000
100,1,33,57,2,3,1,2020,9,3,2,9,0,0,0,0,0,0,7,2.4285714285714284,235400,33628.57142857143,790,100.0,241800,57156.431113370614,112426700,1.0,0,58039.03816199377,100.0,100.0,100
3000,2,27,30,0,3,0,2023,11,4,2,22,0,0,0,0,0,0,8,2.375,267200,33400.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,17033.333333333332,18885.714285714286,6000
12000,2,60,24,0,0,0,2021,8,3,4,13,0,0,0,0,1,0,3,3.6666666666666665,244000,81333.33333333333,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,32000.0,32000.0,24000
12000,5,61,8,1,0,1,2021,1,1,6,24,1,0,0,1,0,0,3,4.333333333333333,240400,80133.33333333333,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58039.03816199377,60000.0,60000.0,60000
12000,3,22,22,1,0,1,2021,10,4,6,31,1,1,0,0,0,0,4,3.0,294000,73500.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58039.03816199377,36000.0,36000.0,36000
12000,2,24,15,1,2,1,2023,5,2,5,6,1,0,0,0,0,1,5,3.0,189000,37800.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,28000.0,28000.0,24000
50,1,33,7,2,1,0,2022,6,2,3,30,0,1,0,0,1,0,4,3.75,197050,49262.5,831,50.0,121850,59363.15510852303,112137000,1.0,0,57205.288270377736,45683.333333333336,49262.5,50
50,4,50,40,2,1,0,2020,5,2,1,5,0,0,1,0,0,1,3,3.3333333333333335,65200,21733.333333333332,831,50.0,121850,59363.15510852303,112137000,1.0,0,58106.99348645869,200.0,200.0,200
25000,5,49,12,0,0,1,2022,12,4,1,20,0,0,0,1,0,0,6,3.1666666666666665,304300,50716.666666666664,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,42766.666666666664,33860.0,125000
12000,1,41,36,0,0,1,2020,3,1,4,27,0,1,0,0,0,1,3,3.0,96000,32000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58039.03816199377,12000.0,12000.0,12000
8000,2,43,20,1,1,0,2021,8,3,6,29,1,1,0,0,1,0,9,1.6666666666666667,219000,24333.333333333332,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58106.99348645869,10333.333333333334,10333.333333333334,16000
15000,3,58,4,0,1,0,2021,8,3,2,25,0,0,0,0,1,0,2,4.0,85000,42500.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58039.03816199377,45000.0,45000.0,45000
12000,1,39,8,0,1,0,2023,1,1,1,24,0,0,0,1,0,0,5,2.6,62500,12500.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58039.03816199377,6166.666666666667,6166.666666666667,12000
8000,5,31,4,1,2,1,2023,8,3,1,15,0,0,0,0,1,0,4,4.0,426000,106500.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58106.99348645869,25333.333333333332,106500.0,40000
15000,4,53,49,0,3,0,2021,12,4,4,31,0,1,0,1,0,0,4,3.75,458000,114500.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,205000.0,205000.0,60000
100,5,34,49,2,1,1,2022,9,3,2,7,0,0,0,0,0,0,7,3.142857142857143,481700,68814.28571428571,790,100.0,241800,59363.15510852303,112137000,1.0,0,58106.99348645869,116900.0,99675.0,500
12000,2,40,50,0,0,0,2022,3,1,1,29,0,1,0,0,0,1,5,2.8,194200,38840.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,19666.666666666668,48500.0,24000
12000,3,42,41,1,0,1,2022,12,4,2,28,0,1,0,1,0,0,8,2.75,111750,13968.75,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58039.03816199377,16066.666666666666,15921.42857142857,36000
50,4,27,15,2,1,1,2020,3,1,5,28,1,1,0,0,0,1,4,4.0,340200,85050.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,58039.03816199377,200.0,200.0,200
25000,5,30,55,0,0,0,2020,9,3,2,9,0,0,0,0,0,0,3,3.6666666666666665,410000,136666.66666666666,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,125000.0,125000.0,125000
3000,5,32,28,0,0,0,2020,4,2,0,20,0,0,0,0,0,1,5,3.2,246000,49200.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58039.03816199377,77500.0,77500.0,15000
25000,5,44,4,0,1,1,2021,3,1,3,4,0,0,1,0,0,1,3,4.0,615000,205000.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58106.99348645869,125000.0,125000.0,125000
50,5,46,59,2,1,1,2021,9,3,4,10,0,0,0,0,0,0,6,3.6666666666666665,205800,34300.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,58106.99348645869,375.0,375.0,250
12000,2,53,35,0,0,0,2022,3,1,0,14,0,0,0,0,0,1,7,2.857142857142857,505200,72171.42857142857,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,26666.666666666668,26666.666666666668,24000
8000,1,42,38,1,0,0,2020,9,3,2,16,0,0,0,0,0,0,8,2.875,367400,45925.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58106.99348645869,7700.0,5850.0,8000
100,4,18,23,2,3,1,2021,9,3,2,22,0,0,0,0,0,0,5,4.0,470400,94080.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,58106.99348645869,7700.0,7700.0,400
12000,5,18,23,1,3,1,2023,9,3,5,16,1,0,0,0,0,0,5,4.0,470400,94080.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58106.99348645869,151666.66666666666,94080.0,60000
100,1,57,20,2,2,1,2021,11,4,2,24,0,0,0,0,0,0,1,1.0,100,100.0,790,100.0,241800,58093.500252908445,114850850,1.0,0,58039.03816199377,100.0,100.0,100
8000,3,51,58,1,1,1,2020,4,2,0,13,0,0,0,0,0,1,5,1.8,279000,55800.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58039.03816199377,24000.0,24000.0,24000
12000,4,21,41,1,2,1,2020,3,1,6,29,1,1,0,0,0,1,2,4.0,60000,30000.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,57205.288270377736,48000.0,48000.0,48000
12000,3,24,19,1,3,1,2020,7,3,5,25,1,0,0,0,1,0,3,3.3333333333333335,171400,57133.333333333336,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58039.03816199377,36000.0,36000.0,36000
25000,3,40,39,0,3,0,2023,3,1,6,19,1,0,0,0,0,1,6,2.3333333333333335,442050,73675.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,57205.288270377736,118333.33333333333,73410.0,75000
25000,1,46,50,0,1,1,2022,6,2,2,1,0,0,1,0,1,0,4,2.25,225050,56262.5,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,28350.0,28350.0,25000
15000,4,22,59,0,3,1,2020,7,3,1,14,0,0,0,0,1,0,5,2.6,216100,43220.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,36000.0,36000.0,60000
12000,5,48,18,0,0,1,2022,4,2,1,5,0,0,1,0,0,1,6,3.5,327000,54500.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,45333.333333333336,59000.0,60000
100,2,19,59,2,2,0,2021,8,3,0,30,0,1,0,0,1,0,3,2.3333333333333335,12250,4083.3333333333335,790,100.0,241800,58093.500252908445,114850850,1.0,0,58106.99348645869,125.0,125.0,200
25000,1,55,38,0,1,1,2020,4,2,0,6,0,0,0,0,0,1,2,2.0,34000,17000.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58106.99348645869,17000.0,17000.0,25000
12000,5,25,59,1,1,1,2021,12,4,3,16,0,0,0,1,0,0,9,3.7777777777777777,636750,70750.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58039.03816199377,25166.666666666668,24740.0,60000
3000,3,49,12,0,0,1,2020,3,1,6,29,1,1,0,0,0,1,6,3.1666666666666665,304300,50716.666666666664,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58039.03816199377,20500.0,20500.0,9000
3000,4,25,41,0,0,0,2021,5,2,0,24,0,0,0,0,0,1,6,2.8333333333333335,164400,27400.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,57205.288270377736,34333.333333333336,27400.0,12000
3000,2,33,1,0,3,1,2021,10,4,6,24,1,0,0,0,0,0,7,3.142857142857143,259000,37000.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,13000.0,28500.0,6000
15000,2,46,22,0,0,0,2021,10,4,2,27,0,1,0,0,0,0,7,1.7142857142857142,98400,14057.142857142857,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58039.03816199377,10100.0,20075.0,30000
3000,3,53,19,0,3,1,2020,9,3,3,17,0,0,0,0,0,0,5,3.4,120500,24100.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58039.03816199377,15166.666666666666,15166.666666666666,9000
8000,1,52,56,1,0,1,2022,1,1,6,9,1,0,0,1,0,0,2,1.0,53000,26500.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,8000.0,8000.0,8000
100,5,31,2,2,1,1,2021,4,2,3,15,0,0,0,0,0,1,7,3.2857142857142856,306600,43800.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,75200.0,75200.0,500
12000,3,59,40,1,2,0,2022,4,2,6,10,1,0,0,0,0,1,7,2.2857142857142856,219250,31321.428571428572,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,65000.0,39040.0,36000
3000,3,38,31,0,1,0,2022,6,2,2,8,0,0,0,0,1,0,4,2.5,309100,77275.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,4550.0,4550.0,9000
12000,2,30,6,1,1,1,2022,3,1,1,29,0,1,0,0,0,1,3,2.0,85000,28333.333333333332,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,57205.288270377736,30000.0,30000.0,24000
25000,3,41,35,0,0,0,2022,12,4,6,25,1,0,0,1,0,0,7,2.2857142857142856,235200,33600.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,29066.666666666668,35200.0,75000
8000,5,46,1,1,2,1,2020,3,1,6,1,1,0,1,0,0,1,6,3.1666666666666665,136550,22758.333333333332,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58106.99348645869,40000.0,40000.0,40000
25000,2,31,55,0,0,1,2020,4,2,2,29,0,1,0,0,0,1,5,2.0,160000,32000.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,50000.0,50000.0,50000
45000,1,31,30,0,1,0,2021,12,4,2,15,0,0,0,1,0,0,2,1.5,45200,22600.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,57205.288270377736,22600.0,22600.0,45000
100,4,55,15,2,0,0,2022,5,2,2,25,0,0,0,0,0,1,5,3.8,514400,102880.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,116800.0,102880.0,400
